9.8171
9.7927
9.8116
9.7834
9.7835
9.8316
9.7927
9.8304
9.7969
9.7678
9.7338
9.8094
9.9700
9.7969
9.5951
9.7448
9.7952
9.7913
9.6635
9.8145
9.7254
9.7533
9.7943
9.7682
9.6722
9.7603
9.8135
9.7913
9.7124
9.7172
